expression,reading,meaning,tags,guid,ความหมาย
採集,さいしゅう,"collecting, gathering",JLPT_1 JLPT JLPT_3,Np[aMg9Zl4,การรวบรวม การเก็บสะสม
作,さく,"a work, a harvest",JLPT_1 JLPT JLPT_3,e0vQj1EM3V,งาน การเก็บเกี่ยว
策,さく,"plan, policy",JLPT_1 JLPT JLPT_3,m7/9u%VJ!K,"แผน, นโยบาย"
設備,せつび,"equipment, device, facilities",JLPT JLPT_2 JLPT_3,LIo%jKRqQs,อุปกรณ์ เครื่องมือ สิ่งอำนวยความสะดวก
絶滅,ぜつめつ,"destruction, extinction",JLPT JLPT_2 JLPT_3,io[YAo{Uu@,การทำลายล้าง การสูญพันธุ์
節約,せつやく,"economizing, saving",JLPT JLPT_2 JLPT_3,"HN*O,b6I.s",การประหยัด การออม
攻める,せめる,"to attack, to assault",JLPT JLPT_2 JLPT_3,tc4C[W7HwN,"โจมตี, ทำร้าย"
責める,せめる,"to condemn, to blame, to criticize",JLPT JLPT_2 JLPT_3,h&^&{;rWzw,"ประณาม, กล่าวโทษ, วิพากษ์วิจารณ์"
善,ぜん,"good, virtue",JLPT JLPT_2 JLPT_3,I+Wsd9&>8`,ความดี คุณธรรม
全,ぜん,"all, whole, entire",JLPT JLPT_2 JLPT_3,"AlSQZeMOe,","ทั้งหมด, ทั้งหมด, โดยรวม"
全員,ぜんいん,all members,JLPT JLPT_2 JLPT_3,sZoXHnMU/8,สมาชิกทั้งหมด
専攻,せんこう,"major subject, special study",JLPT JLPT_2 JLPT_3,ya8a{Dc>vj,"วิชาเอก, การศึกษาเฉพาะทาง"
全国,ぜんこく,"the entire nation, country-wide, nation-wide",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,^t`okG[_.,ทั่วทั้งประเทศ ทั่วประเทศ ทั่วประเทศ
洗剤,せんざい,detergent,JLPT JLPT_2 JLPT_3,L<+Y;nNWE2,ผงซักฟอก
先日,せんじつ,"the other day, a few days ago",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,u}70pX97Ud,เมื่อวันก่อน หรือเมื่อไม่กี่วันก่อน
前者,ぜんしゃ,the former,JLPT JLPT_2 JLPT_3,PvTkSo0mR<,อดีต
選手,せんしゅ,player selected for a team (usually athletic),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,v.;e@CEJx|,ผู้เล่นที่ได้รับการคัดเลือกเข้าทีม (โดยปกติจะเป็นนักกีฬา)
全身,ぜんしん,"the whole body, full-length (portrait)",JLPT JLPT_2 JLPT_3,pwxE{6M)x(,ภาพเต็มตัว (ภาพบุคคล)
前進,ぜんしん,"advance, drive, progress",JLPT JLPT_2 JLPT_3,Bf[eOsL^b6,ก้าวหน้า ขับเคลื่อน พัฒนา
センター,センター,center,JLPT JLPT_2 JLPT_3,CxiSJ@d^~:,ศูนย์
全体,ぜんたい,"whole, entirety, whatever (is the matter)",JLPT JLPT_2 JLPT_3,"P>z,++>r(]","ทั้งหมด, โดยรวม, ไม่ว่าเรื่องอะไรก็ตาม"
選択,せんたく,"selection, choice",JLPT JLPT_2 JLPT_3,k:.P/+fPZu,"การเลือก, ทางเลือก"
宣伝,せんでん,"advertisement, publicity",JLPT JLPT_2 JLPT_3,JC$lTUtjG[,"โฆษณา, ประชาสัมพันธ์"
象,ぞう,elephant,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,q&<afrju^O,ช้าง
騒音,そうおん,noise,JLPT JLPT_2 JLPT_3,Nq>ZUuvl@9,เสียงรบกวน
増加,ぞうか,"increase, addition",JLPT JLPT_2 JLPT_3,LCq]gC<#T),"เพิ่มขึ้น, การบวก"
操作,そうさ,"operation, management, processing",JLPT JLPT_2 JLPT_3,"mJ]7X>,V`y",การดำเนินงาน การจัดการ การประมวลผล
想像,そうぞう,"imagination, guess",JLPT JLPT_2 JLPT_3,k^1Z0>wFtS,จินตนาการ เดา
相続,そうぞく,"succession, inheritance",JLPT JLPT_2 JLPT_3,gLl5L9nWQL,"การสืบทอด, มรดก"
装置,そうち,"equipment, installation, apparatus",JLPT JLPT_2 JLPT_3,QP$y~p+;R`,อุปกรณ์ การติดตั้ง เครื่องมือ
相当,そうとう,"considerably, fairly; worth ~",JLPT JLPT_2 JLPT_3,X|0~/xXGn,มากพอสมควร สมเหตุสมผล คุ้มค่า ~
速度,そくど,"speed, velocity, rate",JLPT JLPT_2 JLPT_3,H;GE;N$A%],ความเร็ว อัตราเร็ว
底,そこ,"bottom, sole",JLPT JLPT_2 JLPT_3,E!a4:Hc]KR,พื้นรองเท้า
そこで,そこで,"so (conj.), accordingly",JLPT JLPT_2 JLPT_3,Q`8<U+}b2H,ดังนั้น (กริยา) ตามนั้น
組織,そしき,organization; structure; tissue,JLPT JLPT_2 JLPT_3,zpGgl@h_Va,การจัดระเบียบ; โครงสร้าง; เนื้อเยื่อ
そして,そして,and then,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,HVz1zz!rU*,แล้วก็
注ぐ,そそぐ,to pour (into),JLPT JLPT_2 JLPT_3,O|qtLZv)ag,เท (ลง)
育つ,そだつ,"to be brought up, to grow (up)",JLPT JLPT_2 JLPT_3,DVd%wrkTnE,"ได้รับการเลี้ยงดู, เติบโต (ขึ้น)"
そっくり,そっくり,the splitting image of; entirely,JLPT JLPT_2 JLPT_3,"il,5{T<Ci/",ภาพเหมือนของ; โดยสิ้นเชิง
そっと,そっと,"softly, gently",JLPT JLPT_2 JLPT_3,dNlkAuY%B;,อย่างนุ่มนวล
袖,そで,sleeve,JLPT JLPT_2 JLPT_3,qAnG-iHgN/,ปลอกหุ้ม
備える,そなえる,"to prepare, to furnish, to store",JLPT JLPT_2 JLPT_3,nSf<nF|Wp=,เพื่อเตรียมการ เพื่อจัดหา เพื่อจัดเก็บ
具える,そなえる,to be furnished with,JLPT JLPT_2 JLPT_3,HK##7~;{8M,ที่จะตกแต่งด้วย
そのうえ,そのうえ,"in addition, furthermore",JLPT JLPT_2 JLPT_3,g4O`W+&@o;,นอกจากนี้ ยิ่งไปกว่านั้น
そのうち,そのうち,"before long, eventually, sooner or later",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,PuLL>@8)rT,ไม่นานนัก ในที่สุด ไม่ช้าก็เร็ว
そのまま,そのまま,"without change, as it is (e.g., now)",JLPT JLPT_2 JLPT_3,Ct<iM4(-qV,โดยไม่มีการเปลี่ยนแปลงใดๆ ดังเช่นที่เป็นอยู่ (เช่น ในตอนนี้)
蕎麦,そば,soba (buckwheat noodles),JLPT JLPT_2 JLPT_3,Bbh7N0fI`c,โซบะ (บะหมี่บัควีท)
ソファー,ソファー,"sofa, couch",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,z;bE4U6LP3,"โซฟา, เก้าอี้"
粗末,そまつ,"humble, miserable, crude",JLPT JLPT_2 JLPT_3,j6Do>kVF89,ต่ำต้อย น่าสังเวช หยาบกระด้าง
それぞれ,それぞれ,"each, every, respectively",JLPT JLPT_2 JLPT_3,IU/9u{#l]`,แต่ละ ทุกๆ ตามลำดับ
それでも,それでも,"but (still), and yet, nevertheless",JLPT JLPT_2 JLPT_3,A4Ma6XxBkC,แต่ (ยังคง) และกระนั้นก็ตาม
それと,それと,and,JLPT JLPT_2 JLPT_3,qT%b.lO-Up,และ
それとも,それとも,"or, or else",JLPT JLPT_2 JLPT_3,FIBH9OiuNP,หรือ หรืออย่างอื่น
揃う,そろう,"to become complete, to be equal",JLPT JLPT_2 JLPT_3,eH+q6_0;;H,เพื่อให้สมบูรณ์ เพื่อให้เท่าเทียมกัน
揃える,そろえる,"to put things in order, to arrange",JLPT JLPT_2 JLPT_3,"Hx^8k,vcgU","จัดเรียงสิ่งต่างๆ ให้เป็นระเบียบ, จัดวาง"
損,そん,"loss, disadvantage",JLPT JLPT_2 JLPT_3,r5pYyEz*uG,"การสูญเสีย, ข้อเสียเปรียบ"
損害,そんがい,"damage, loss",JLPT JLPT_2 JLPT_3,KNy-!0Msk~,ความเสียหาย การสูญเสีย
尊敬,そんけい,"respect, reverence, honor",JLPT JLPT_2 JLPT_3,nh_pmhy#.q,ความเคารพ ความนับถือ ความให้เกียรติ
存在,そんざい,"existence, being",JLPT JLPT_2 JLPT_3,Ah?vt+0Deq,"การดำรงอยู่, การเป็นอยู่"
尊重,そんちょう,"respect, esteem, regard",JLPT JLPT_2 JLPT_3,h?{mP2f_-B,ความเคารพ ความนับถือ ความนับถือ
田,た,rice field,JLPT JLPT_2 JLPT_3,"w7MwtWnKt,",นาข้าว
他,た,other (esp. places and things),JLPT JLPT_2 JLPT_3,P;is[6zAC!,อื่นๆ (โดยเฉพาะสถานที่และสิ่งของ)
対,たい,"pair, couple, set",JLPT JLPT_2 JLPT_3,"Moj,JFB9!<","คู่, คู่รัก, ชุด"
大,だい,"big, great",JLPT JLPT_2 JLPT_3,LwTE(&7K+A,ใหญ่ ยิ่งใหญ่
題,だい,"title, subject, theme",JLPT JLPT_2 JLPT_3,F^XD~^:A@0,"ชื่อเรื่อง, หัวข้อ, ธีม"
体育,たいいく,"physical education, gymnastics, athletics",JLPT JLPT_2 JLPT_3,CYaFjR7lk/,"พลศึกษา, ยิมนาสติก, กรีฑา"
体温,たいおん,temperature (body),JLPT JLPT_2 JLPT_3,JV$<Rwhu{y,อุณหภูมิ (ร่างกาย)
大会,たいかい,"convention, (big) tournament, mass meeting",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,qPbid=y~O&,"การประชุม, การแข่งขัน (ขนาดใหญ่), การชุมนุมขนาดใหญ่"
大気,たいき,atmosphere,JLPT JLPT_2 JLPT_3,"Hhm(,tKo;q",บรรยากาศ
代金,だいきん,"price, cost",JLPT JLPT_2 JLPT_3,d6Cwm*}ZjB,ราคา ต้นทุน
退屈,たいくつ,"tedium, boring",JLPT JLPT_2 JLPT_3,F(8G#=fSzj,ความน่าเบื่อหน่าย
滞在,たいざい,"stay, sojourn",JLPT JLPT_2 JLPT_3,bk>r|^ok!J,"พัก, เดินทาง"
大使,たいし,ambassador,JLPT JLPT_2 JLPT_3,zN!*9mGhu4,เอกอัครราชทูต
大した,たいした,"significant, great, considerable",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,oM^M6iE>L5,สำคัญ ยิ่งใหญ่ มากพอสมควร
体重,たいじゅう,(body) weight,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,t`1!Oqj**T,น้ำหนัก (ตัว)
対象,たいしょう,"target; object (of worship, study, etc.); subject (i.e., of taxation)",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"p^#)B+1eX,",เป้าหมาย; วัตถุ (ของการบูชา การศึกษา ฯลฯ); หัวข้อ (เช่น การเก็บภาษี)
対照,たいしょう,"contrast, antithesis, comparison",JLPT JLPT_2 JLPT_3,n>fKKV=_7/,"ความแตกต่าง, ความขัดแย้ง, การเทียบเคียง"
大臣,だいじん,cabinet minister,JLPT JLPT_2 JLPT_3,Ob3O=(AH>h,รัฐมนตรีในคณะรัฐบาล
対する,たいする,"to face, to confront, to oppose",JLPT JLPT_2 JLPT_3,ybI4-s}gla,"เผชิญหน้า, ปะทะ, ต่อต้าน"
大戦,たいせん,"great war, great battle",JLPT JLPT_2 JLPT_3,f`t4(w295-,สงครามครั้งใหญ่ การรบครั้งใหญ่
態度,たいど,"attitude, manner",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,CRe5#!Zg2,"ทัศนคติ, กิริยามารยาท"
大統領,だいとうりょう,president,JLPT JLPT_2 JLPT_3,mQ?{N?L_2<,ประธาน
大半,たいはん,"most of, majority, mostly",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,L@eG[f#yFA,"ส่วนใหญ่, เกือบทั้งหมด"
代表,だいひょう,"representative, delegation",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,[cqqR!>%Z,"ผู้แทน, คณะผู้แทน"
大部分,だいぶぶん,"most part, majority",JLPT JLPT_2 JLPT_3,xCOUr6=j:7,ส่วนใหญ่
タイプライター,タイプライター,typewriter,JLPT JLPT_2 JLPT_3,wfroZ+;inq,เครื่องพิมพ์ดีด
逮捕,たいほ,"arrest, apprehension, capture",JLPT JLPT_2 JLPT_3,"mP*P.Zr^,5",การจับกุม การควบคุมตัว การคุมขัง
題名,だいめい,title,JLPT JLPT_2 JLPT_3,x5M%%Ua514,ชื่อ
ダイヤ,ダイヤ,(railway) schedule; diamond,JLPT JLPT_2 JLPT_3,u65Ybwgo>d,ตารางเวลา (รถไฟ) รูปทรงเพชร
太陽,たいよう,sun,JLPT JLPT_2 JLPT_3,Ods5M>&o#p,ดวงอาทิตย์
平ら,たいら,"flatness, level, smooth",JLPT JLPT_2 JLPT_3,CCHa|.m;y*,"ความเรียบ, ระดับ, ผิวเรียบ"
代理,だいり,"representation, proxy, deputy",JLPT JLPT_2 JLPT_3,`LJ^*Zc6.,"ตัวแทน, ผู้แทน, ผู้แทน"
大陸,たいりく,continent,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,"j9v8D@q,-`",ทวีป
倒す,たおす,"to throw down, to beat",JLPT JLPT_2 JLPT_3,O)2K@u<S75,เพื่อล้มลง เพื่อเอาชนะ
タオル,タオル,(hand) towel,JLPT Genki_Ln.18 JLPT_3 JLPT_2 Genki,wEC@Qp%tX#,ผ้าเช็ดมือ
だが,だが,"but, however",JLPT JLPT_2 JLPT_3,yVQqFsidK:,แต่อย่างไรก็ตาม
互い,たがい,"mutual, each other",JLPT JLPT_2 JLPT_3,"A/w*RxK,aS",ซึ่งกันและกัน
高める,たかめる,"to raise, to lift, to boost",JLPT JLPT_2 JLPT_3,k95gRhn5$b,"ยกขึ้น, ยกระดับ, สนับสนุน"
宝,たから,treasure,JLPT JLPT_2 JLPT_3,"Ms,V*:XqhK",สมบัติ
宅,たく,"house, home",JLPT JLPT_2 JLPT_3,NDCW+QVEo*,"บ้าน, ที่อยู่อาศัย"
炊く,たく,"to boil, to cook",JLPT JLPT_2 JLPT_3,nMc=w-?iw5,"ต้ม, ปรุงอาหาร"
焚く,たく,"to burn, to kindle, to build a fire",JLPT JLPT_2 JLPT_3,Dg<UbH>Qcm,"เผาไหม้, จุดไฟ, สร้างกองไฟ"
抱く,だく,"to embrace, to hug",JLPT JLPT_2 JLPT_3,KKtZ{u;?<t,เพื่อโอบกอด เพื่อกอด
だけど,だけど,however,JLPT JLPT_2 JLPT_3,B]!P5f2EJ8,อย่างไรก็ตาม
たしか,たしか,"certain, sure, if I remember correctly",JLPT JLPT_2 JLPT_3,Ai@Savd_m@,แน่นอน ถ้าฉันจำไม่ผิด
確かめる,たしかめる,"to ascertain, to make sure",JLPT JLPT_2 JLPT_3,zRU$$MH{a;,เพื่อตรวจสอบ เพื่อให้แน่ใจ
多少,たしょう,a little (same as 少し (すこし)),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,Lr;d$E?/U|,เล็กน้อย (เหมือนกับ 少し (しこし))
助かる,たすかる,to be saved; (something) helps (v.i.),JLPT Intermediate_Japanese Genki_Ln.18 JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4 Genki,xVSsgH{D[a,ได้รับการช่วยเหลือ; (บางสิ่ง) ช่วย (กริยาไม่ผัน)
助ける,たすける,"to help (v.t.), to save, to rescue",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Genki Genki_Ln.22 Intermediate_Japanese_Ln.3,l/GW}?_@LC,"ช่วยเหลือ (กริยา), ช่วยชีวิต, กู้ภัย"
ただ,ただ,free of charge; just (~); only (~),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9 Genki_Ln.23 Genki,FnqECB)M9z,ไม่มีค่าใช้จ่าย; เพียงแค่ (~); เพียง (~)
只,ただ,"free of charge, mere, only",JLPT JLPT_2 JLPT_3,t3-MU5x.ml,ไม่มีค่าใช้จ่าย เพียงแค่
唯,ただ,"mere, sole, plain",JLPT JLPT_2 JLPT_3,F%qA~M)1]b,"เพียงแค่, อย่างเดียว, ธรรมดา"
戦い,たたかい,"battle, fight",JLPT JLPT_2 JLPT_3,q9<05fFYz,"การต่อสู้, การสู้รบ"
戦う,たたかう,"to fight, to compete, to battle",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,Bby>Z<O$Cf,เพื่อต่อสู้ เพื่อแข่งขัน เพื่อรบ
叩く,たたく,"to strike, to beat",JLPT JLPT_2 JLPT_3,qn)FIw6-x/,"ตี, ทุบตี"
直ちに,ただちに,"at once, immediately",JLPT JLPT_2 JLPT_3,K6vcg?:lAW,ทันที ทันที
畳む,たたむ,to fold (clothes),JLPT JLPT_2 JLPT_3,rkct5mr//(,พับ (เสื้อผ้า)
立ち上がる,たちあがる,to stand up,JLPT JLPT_2 JLPT_3,HlZc:`g<19,ลุกขึ้นยืน
立場,たちば,"standpoint, position, situation",JLPT JLPT_2 JLPT_3,m+%3thjJjg,"มุมมอง, ตำแหน่ง, สถานการณ์"
建つ,たつ,"to stand; to be built (v.i.), to erect, to be erected",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,n<i_4fThiw,"ตั้งอยู่; ถูกสร้างขึ้น (กริยาไม่ต้องการกรรม), สร้างขึ้น, ถูกสร้าง"
経つ,たつ,(time) passes,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,"r,N`cWnW^X",เวลาผ่านไป
達する,たっする,"to reach, to get to",JLPT JLPT_2 JLPT_3,wK1Ias[)#c,เพื่อไปถึง เพื่อไปถึง
唯,たった,"only, just",JLPT JLPT_2 JLPT_3,uOH:v;n@##,เพียงเท่านั้น แค่
