expression,reading,meaning,tags,guid,ความหมาย
接続詞,せつぞくし,conjunction,JLPT_1 JLPT,jxx/dj^^[F,การเชื่อมโยง
設置,せっち,"establishment, institution",JLPT_1 JLPT,dTa#ev1!lY,การจัดตั้ง สถาบัน
折衷,せっちゅう,"compromise, cross, blending, eclecticism",JLPT_1 JLPT,z.Jdo5|UwK,"การประนีประนอม, การผสมผสาน, การผสานรวม, ความหลากหลายทางสไตล์"
設定,せってい,"establishment, creation",JLPT_1 JLPT,EL[q3!y3K%,การก่อตั้ง การสร้าง
説得,せっとく,persuasion,JLPT_1 JLPT,p@nzS4e%Pe,การโน้มน้าวใจ
切ない,せつない,"painful, trying, sad",JLPT_1 JLPT,Op2N@ZY@PL,เจ็บปวด ยากลำบาก เศร้า
絶版,ぜっぱん,out of print,JLPT_1 JLPT,wscau>2!!B,หมดสต็อกแล้ว
設立,せつりつ,"establishment, foundation, institution",JLPT_1 JLPT,nV|*LLs6}!,"การก่อตั้ง, มูลนิธิ, สถาบัน"
攻め,せめ,"attack, offense",JLPT_1 JLPT,lp+Bg:0JY+,"การโจมตี, การรุก"
ゼリー,ゼリー,jelly,JLPT_1 JLPT,pUMI]4pC]5,เยลลี่
セレモニー,セレモニー,ceremony,JLPT_1 JLPT,ElF~:n|$Dm,พิธี
世論,せろん,public opinion,JLPT_1 JLPT,cn7+uG:k{Q,ความคิดเห็นสาธารณะ
先,せん,"priority, precedence, previous",JLPT_1 JLPT,K[s:+C@-V{,"ลำดับความสำคัญ, ลำดับก่อนหลัง, ก่อนหน้า"
繊維,せんい,"fiber, fiber, textile",JLPT_1 JLPT,IoI]vI^@?E,"เส้นใย, เส้นใย, สิ่งทอ"
全快,ぜんかい,complete recovery of health,JLPT_1 JLPT,jMG%U5Y*b],การฟื้นฟูสุขภาพอย่างสมบูรณ์
宣教,せんきょう,religious mission,JLPT_1 JLPT,t2!m+EN<kt,ภารกิจทางศาสนา
宣言,せんげん,"declaration, proclamation, announcement",JLPT_1 JLPT,N*Sn3]6F}u,"การประกาศ, แถลงการณ์, การแจ้งข่าว"
戦災,せんさい,war damage,JLPT_1 JLPT,g*>*T{UX8V,ความเสียหายจากสงคราม
専修,せんしゅう,specialization,JLPT_1 JLPT,iF/[EjL/PH,ความเชี่ยวชาญ
戦術,せんじゅつ,tactics,JLPT_1 JLPT,fClOu9u4S.,กลยุทธ์
センス,センス,"sense (for music, style, tact, etc.)",JLPT_1 JLPT,kOf@Kc#S!?,ไหวพริบ (ด้านดนตรี สไตล์ มารยาท ฯลฯ)
潜水,せんすい,diving,JLPT_1 JLPT,kXmApIVn4{,ดำน้ำ
全盛,ぜんせい,height of prosperity,JLPT_1 JLPT,PA4!?*R&)6,ความเจริญรุ่งเรืองสูงสุด
先代,せんだい,"family predecessor, previous age, previous generation",JLPT_1 JLPT,A@$Xh`C*#q,"บรรพบุรุษของครอบครัว, ยุคก่อนหน้า, รุ่นก่อนหน้า"
先だって,せんだって,"recently, the other day",JLPT_1 JLPT,bpeAMs`g=B,เมื่อไม่นานมานี้ เมื่อวันก่อน
先着,せんちゃく,first arrival,JLPT_1 JLPT,s5`[<)lze/,การมาถึงครั้งแรก
前提,ぜんてい,"preamble, premise, prerequisite",JLPT_1 JLPT,M^(]5)Q28q,"คำนำ, ข้อสมมติฐาน, เงื่อนไขเบื้องต้น"
先天的,せんてんてき,"inherent, congenital, hereditary",JLPT_1 JLPT,e8-*cxos*(,"โดยกำเนิด, โดยกำเนิด, กรรมพันธุ์"
前途,ぜんと,"future prospects, outlook, the journey ahead",JLPT_1 JLPT,rUv_dSLlLH,โอกาสในอนาคต แนวโน้ม เส้นทางข้างหน้า
戦闘,せんとう,"battle, fight, combat",JLPT_1 JLPT,LE#Z8!)h7>,"การต่อสู้, การสู้รบ, การปะทะ"
潜入,せんにゅう,"infiltration, sneaking in",JLPT_1 JLPT,jwMP<D<nu+,การแทรกซึม การแอบเข้าไป
船舶,せんぱく,ship,JLPT_1 JLPT,yT?Wj-:Bft,เรือ
全滅,ぜんめつ,annihilation,JLPT_1 JLPT,gs]{cpbeS;,การทำลายล้าง
専用,せんよう,"exclusive use, personal use",JLPT_1 JLPT,E|;c&Jmrd8,สำหรับการใช้งานเฉพาะบุคคล
占領,せんりょう,"occupation, possession, have a room to oneself",JLPT_1 JLPT,N-V{tXojX`,"อาชีพ, กรรมสิทธิ์, มีห้องส่วนตัว"
善良,ぜんりょう,"goodness, excellence, virtue",JLPT_1 JLPT,eGNEV*g</#,ความดีงาม ความเป็นเลิศ คุณธรรม
戦力,せんりょく,war potential,JLPT_1 JLPT,jsYNJMtfV.,ศักยภาพของสงคราม
前例,ぜんれい,precedent,JLPT_1 JLPT,z6IRT7DoRm,แบบอย่าง
相応,そうおう,"suitability, fitness",JLPT_1 JLPT,Cm`/n`5$^$,"ความเหมาะสม, สมรรถภาพ"
総会,そうかい,general meeting,JLPT_1 JLPT,v.Q]y8[=}p,การประชุมทั่วไป
創刊,そうかん,"launching (e.g., newspaper, first issue)",JLPT_1 JLPT,k7n}7cIr>q,การเปิดตัว (เช่น หนังสือพิมพ์ ฉบับแรก)
雑木,ぞうき,"various kinds of small trees, assorted trees",JLPT_1 JLPT,K-dqvXawa`,ต้นไม้ขนาดเล็กหลากหลายชนิด ต้นไม้รวม
早急,そうきゅう,urgent,JLPT_1 JLPT,xFEe8[1r^m,ด่วน
早急,さっきゅう,urgent,JLPT_1 JLPT,n`GeYo>FBk,ด่วน
増強,ぞうきょう,"reinforce, increase",JLPT_1 JLPT,"rV,>ZZ=T]Q",เสริมแรง เพิ่มขึ้น
送金,そうきん,"remittance, sending money",JLPT_1 JLPT,bDXNFraL0R,"การโอนเงิน, การส่งเงิน"
走行,そうこう,"running a wheeled vehicle (e.g., car, traveling)",JLPT_1 JLPT,E{T/IqjEfE,การขับขี่ยานพาหนะที่มีล้อ (เช่น รถยนต์ การเดินทาง)
総合,そうごう,"synthesis, generalization",JLPT_1 JLPT,nY;2hmT##_,การสังเคราะห์ การสรุปทั่วไป
捜索,そうさく,"search (esp. for someone or something missing, investigation)",JLPT_1 JLPT,Q:2J1qwTVc,การค้นหา (โดยเฉพาะการค้นหาบุคคลหรือสิ่งของที่หายไป การสืบสวน)
蔵相,ぞうしょう,Minister of Finance,JLPT_1 JLPT,fn1-ZB(4T-,รัฐมนตรีว่าการกระทรวงการคลัง
装飾,そうしょく,ornament,JLPT_1 JLPT,QA)=&Wj6HM,เครื่องประดับ
増進,ぞうしん,"promoting, increase, advance",JLPT_1 JLPT,IZpN7AL;vh,ส่งเสริม เพิ่มขึ้น ก้าวหน้า
相対,そうたい,relative,JLPT_1 JLPT,I!n?!w[?BY,ญาติ
壮大,そうだい,"magnificent, grand, majestic",JLPT_1 JLPT,"mVUTF,w/3&",งดงาม ยิ่งใหญ่ ตระหง่าน
騒動,そうどう,"strife, riot, rebellion",JLPT_1 JLPT,f=viWAh8g@,ความขัดแย้ง การจลาจล การกบฏ
遭難,そうなん,"disaster, shipwreck, accident",JLPT_1 JLPT,E:/^OnBk`,"ภัยพิบัติ, เรืออับปาง, อุบัติเหตุ"
相場,そうば,"market price, speculation, estimation",JLPT_1 JLPT,sA7SWg(`IK,ราคาตลาด การเก็งกำไร การประเมิน
装備,そうび,equipment,JLPT_1 JLPT,k;e~1ueRAo,อุปกรณ์
創立,そうりつ,"establishment, founding",JLPT_1 JLPT,jki@VUPP0r,การก่อตั้ง การจัดตั้ง
添える,そえる,"to add to, to attach, to accompany",JLPT_1 JLPT,"h,nxD[s(P9","เพิ่มเข้าไป, แนบมาด้วย, ประกอบกัน"
ソース,ソース,source,JLPT_1 JLPT,tTpwt)2AmK,แหล่งที่มา
即座に,そくざに,"immediately, right away",JLPT_1 JLPT,P;B^M<8:(U,ทันที ทันที
促進,そくしん,"promotion, acceleration, encouragement",JLPT_1 JLPT,qh4@1q0m.W,การส่งเสริม การเร่งรัด การให้กำลังใจ
即する,そくする,"to conform to, to agree with, to be adapted to,",JLPT_1 JLPT,t:DoS~nc0!,"เพื่อให้สอดคล้อง, เพื่อให้เห็นด้วย, เพื่อให้ปรับตัวเข้ากับ,"
束縛,そくばく,"restraint, restriction, confinement",JLPT_1 JLPT,l|/yaf0Kt?,การควบคุม การจำกัด การกักขัง
側面,そくめん,"side, sidelight, lateral",JLPT_1 JLPT,g+c1Ex)t~@,"ด้านข้าง, ไฟข้าง, ด้านข้าง"
損う,そこなう,"to harm, to hurt",JLPT_1 JLPT,lT+Npb!3tv,ทำร้าย ทำให้เจ็บปวด
そこら,そこら,"everywhere, somewhere",JLPT_1 JLPT,sWp/2)qrjX,ทุกที่ ที่ไหนสักแห่ง
素材,そざい,"raw materials, subject matter",JLPT_1 JLPT,k+jer~`){},"วัตถุดิบ, เนื้อหา"
阻止,そし,"obstruction, check, hindrance",JLPT_1 JLPT,H_Bg*f2w~u,"สิ่งกีดขวาง, การตรวจสอบ, อุปสรรค"
訴訟,そしょう,"litigation, lawsuit",JLPT_1 JLPT,r473?K:c)w,"การดำเนินคดี, การฟ้องร้อง"
育ち,そだち,"breeding, growth",JLPT_1 JLPT,I7y!o0nH<>,การผสมพันธุ์ การเจริญเติบโต
措置,そち,"measure, step",JLPT_1 JLPT,wm=Ne<1R~K,"วัด, ขั้นตอน"
ソックス,ソックス,socks,JLPT_1 JLPT,bW`v0lIx&{,ถุงเท้า
素っ気無い,そっけない,"cold, short, curt, blunt",JLPT_1 JLPT,m@~(NcJuf8,เย็นชา สั้น กระชับ ตรงไปตรงมา
外方,そっぽ,look (or turn) the other way,JLPT_1 JLPT,mx1|xYC`zo,มอง (หรือหัน) ไปทางอื่น
備え付ける,そなえつける,"to provide, to equip, to install",JLPT_1 JLPT,?a*256zVd,"เพื่อจัดหา, เพื่อจัดเตรียม, เพื่อติดตั้ง"
備わる,そなわる,to be furnished with,JLPT_1 JLPT,f0#k].O9>M,ที่จะตกแต่งด้วย
具わる,そなわる,to be furnished with,JLPT_1 JLPT,hS*=fc5g`d,ที่จะตกแต่งด้วย
聳える,そびえる,"to rise, to tower, to soar",JLPT_1 JLPT,N#XbC.4.6E,สูงขึ้น สูงตระหง่าน ทะยานขึ้น
素朴,そぼく,"simplicity, artlessness, naivety",JLPT_1 JLPT,i)~;{+Y_4I,ความเรียบง่าย ความไม่เสแสร้ง ความไร้เดียงสา
背く,そむく,"to run counter to, to go against",JLPT_1 JLPT,lwG+$Mpa}3,"ตรงข้าม, คัดค้าน"
染まる,そまる,to be dyed,JLPT_1 JLPT,D^_/a/#sXJ,ที่จะย้อมสี
染める,そめる,"to dye, to color",JLPT_1 JLPT,"u,7!Dp;dsk","ย้อมสี, ลงสี"
そらす,そらす,"to bend, to warp",JLPT_1 JLPT,O/=U<S;HO[,งอ บิดเบี้ยว
そり (～にのる),そり (～にのる),"sleigh, sled",JLPT_1 JLPT,oD<qmOFt48,เลื่อนหิมะ
反る,そる,"to warp, to be warped, to curve",JLPT_1 JLPT,IJaW-#q2K8,"บิดเบี้ยว, ถูกบิดเบี้ยว, โค้งงอ"
それゆえ,それゆえ,"therefore, for that reason, so",JLPT_1 JLPT,fd1U3Eqd0z,ดังนั้น ด้วยเหตุผลนั้น จึง
ソロ,ソロ,solo,JLPT_1 JLPT,r<H?#?:lfS,โซโล
揃い,そろい,"set, suit, uniform",JLPT_1 JLPT,d$?[e]vP*A,"เซ็ต, สูท, เครื่องแบบ"
ぞんざい,ぞんざい,"rude, careless, slovenly",JLPT_1 JLPT,IV/~qgGGDy,หยาบคาย ไม่ระมัดระวัง ไม่เรียบร้อย
損失,そんしつ,loss,JLPT_1 JLPT,q}vnE8Gq;U,การสูญเสีย
存続,そんぞく,"duration, continuance",JLPT_1 JLPT,k--fc+@]/s,"ระยะเวลา, ความต่อเนื่อง"
ダース,ダース,dozen,JLPT_1 JLPT,LJ)2+[0^`@,โหล
対応,たいおう,dealing with,JLPT_1 JLPT,KZnf.&v={U,การจัดการกับ
大家,たいか,"rich family, distinguished family",JLPT_1 JLPT,Nrwns(8SbS,ครอบครัวร่ำรวย ครอบครัวที่มีชื่อเสียง
退化,たいか,"degeneration, retrogression",JLPT_1 JLPT,gPs^-F*IXX,ความเสื่อมถอย การถดถอย
大概,たいがい,"in general, mainly",JLPT_1 JLPT,h9/$[pq28V,โดยทั่วไป ส่วนใหญ่
体格,たいかく,"physique, constitution",JLPT_1 JLPT,F<F1njV;[$,"ร่างกาย, โครงสร้างร่างกาย"
大金,たいきん,large amount of money,JLPT_1 JLPT,m_p4U|6#<L,เงินจำนวนมาก
待遇,たいぐう,"treatment, reception",JLPT_1 JLPT,F5l%#d#e`l,การรักษา การต้อนรับ
対決,たいけつ,"confrontation, showdown",JLPT_1 JLPT,sKn[*vv=gw,การเผชิญหน้า การดวล
体験,たいけん,personal experience,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,o%)Oc|W=Ka,ประสบการณ์ส่วนตัว
対抗,たいこう,"opposition, antagonism",JLPT_1 JLPT,Rd@pS:`}f/,"การต่อต้าน, ความเป็นปรปักษ์"
退治,たいじ,extermination,JLPT_1 JLPT,pC*Xx^dBSu,การกำจัด
大衆,たいしゅう,general public,JLPT_1 JLPT,nog=kohV~>,ประชาชนทั่วไป
対処,たいしょ,"deal with, cope",JLPT_1 JLPT,yMT#3SVsQ>,จัดการ รับมือ
退職,たいしょく,retirement (from office),JLPT_1 JLPT,zj2z79]QG@,การเกษียณอายุ (จากตำแหน่ง)
題する,だいする,to title,JLPT_1 JLPT,"F)V}e,NP?K",ถึงชื่อเรื่อง
態勢,たいせい,"attitude, conditions, tendency",JLPT_1 JLPT,q2.f(w/7&,ทัศนคติ เงื่อนไข แนวโน้ม
対談,たいだん,"talk, dialogue",JLPT_1 JLPT,F(U~._UF.|,พูดคุย สนทนา
大胆,だいたん,"bold, daring, audacious",JLPT_1 JLPT,NiV/^uCv:g,กล้าหาญ ท้าทาย เด็ดเดี่ยว
対等,たいとう,equivalent,JLPT_1 JLPT,e2@L)L#}Hy,เทียบเท่า
台無し,だいなし,"mess, spoiled, (come to) nothing",JLPT_1 JLPT,O<W!7i{%=i,ยุ่งเหยิง เสียหาย กลายเป็นไม่มีอะไรเลย
滞納,たいのう,"non-payment, default",JLPT_1 JLPT,"EVFf,lL5*1","การไม่ชำระเงิน, การผิดนัดชำระ"
対比,たいひ,"contrast, comparison",JLPT_1 JLPT,QS^fJ(5L6U,"ความแตกต่าง, การเทียบเคียง"
