expression,reading,meaning,tags,guid,ความหมาย
直通,ちょくつう,direct connection,JLPT JLPT_2,A~{UUj]Qek,"การเชื่อมต่อโดยตรง, สายตรง, เชื่อมตรง, ต่อตรง"
直流,ちょくりゅう,direct current,JLPT JLPT_2,d)k}co{r3d,"กระแสตรง, ไฟฟ้ากระแสตรง, ไฟตรง, กระแสไฟฟ้าตรง"
貯蔵,ちょぞう,"storage, preservation",JLPT JLPT_2,EL+(Z/@n_h,"การเก็บรักษา, การจัดเก็บ, การถนอม, การสงวน"
直角,ちょっかく,right angle,JLPT JLPT_2,v`=zo2c&R/,"มุมฉาก, มุม 90 องศา, ตั้งฉาก, มุมเก้าสิบองศา"
直径,ちょっけい,diameter,JLPT JLPT_2,"z!K&J,E<-?","เส้นผ่านศูนย์กลาง, ขนาดเส้นผ่านศูนย์กลาง, รัศมีสองเท่า, ความกว้างของวงกลม"
散らかす,ちらかす,"to scatter around, to leave untidy",JLPT JLPT_2,GEl!43e%n;,"กระจัดกระจาย ไม่เป็นระเบียบ, ทำให้รก, วางระเกะระกะ, ทิ้งเรี่ยราด"
散らかる,ちらかる,to be in disorder,JLPT JLPT_2,K|3bz=nC90,"อยู่ในสภาวะไม่เป็นระเบียบ, รก, เกลื่อนกลาด, ระเกะระกะ"
塵紙,ちりがみ,"tissue paper, toilet paper",JLPT JLPT_2,lS2l<%5|;:,"กระดาษทิชชู่ กระดาษชำระ, ทิชชู่, กระดาษเช็ดหน้า, กระดาษชู"
追加,ついか,"addition, supplement, appendix",JLPT JLPT_2,"tj?z]po,j$","เพิ่มเติม, เสริม, ภาคผนวก, ส่วนเสริม"
ついで,ついで,"opportunity, occasion",JLPT JLPT_2,JV}]H[sMyJ,"โอกาส, ช่วงเวลา, จังหวะ, ช่องทาง"
つうか,つうか,currency,JLPT JLPT_2,oE[eO]8G9J,"สกุลเงิน, เงินตรา, หน่วยเงิน, เงิน"
通勤,つうきん,commuting to work,JLPT JLPT_2,e/9Ql]v_wl,"การเดินทางไปทำงาน, ไปทำงาน, เดินทางเข้าออกที่ทำงาน, การเดินทางไปกลับ"
通ずる,つうずる,"to lead, to run, to open",JLPT JLPT_2,q$j6&`f[H8,"เพื่อนำทาง เพื่อดำเนินการ เพื่อเปิด, เข้าถึง, เชื่อมโยง, ดำเนินการ"
通知,つうち,"notice, notification",JLPT JLPT_2,cJFk/B/(}},"ประกาศ, การแจ้งเตือน, การบอกกล่าว, ข่าวสาร"
通帳,つうちょう,bankbook,JLPT JLPT_2,A$T{G:y63&,"สมุดบัญชีธนาคาร, บัญชีธนาคาร, สมุดบัญชี, สมุดเงินฝาก"
通訳,つうやく,"interpretation (i.e., oral translation) interpreter",JLPT JLPT_2,"C1Sq0$,;*i","ล่าม (เช่น การแปลด้วยวาจา), การแปล, ผู้แปล, แปลปากเปล่า"
通用,つうよう,"popular use, circulation",JLPT JLPT_2,s?U_N>(p<4,"การใช้งานทั่วไป การหมุนเวียน, ใช้ได้ทั่วไป, แพร่หลาย, เป็นที่ยอมรับ"
通路,つうろ,"passage, pathway",JLPT JLPT_2,tLtZ>BdE3q,"ทางเดิน, ทางผ่าน, ช่องทาง, เส้นทาง"
突き当たり,つきあたり,"end (e.g., of street)",JLPT JLPT_2,"E.b]g.X8,Q","ปลาย (เช่น ปลายถนน), สุดทาง, ทางตัน, จุดสิ้นสุด"
突き当たる,つきあたる,"to run into, to collide with",JLPT JLPT_2,H/BcfsD4m>,"วิ่งชน, ปะทะกัน, ชนเข้า, ชนกัน"
月日,つきひ,"time, years, days",JLPT JLPT_2,syFp2{x6+`,"เวลา ปี วัน, วันเดือนปี, กาลเวลา, ห้วงเวลา"
次ぐ,つぐ,"to follow, to come after, to come next (to)",JLPT JLPT_2,KsUS[vX;(*,"ตามมา, มาหลังจาก, มาถัดไป (ต่อ), ถัดไป"
伝わる,つたわる,"to spread (of a rumor, news, etc.), to travel, to circulate, to go around, to be passed around, to become known",JLPT JLPT_2,xB#-{Oy+Zn,"แพร่กระจาย (ของข่าวลือ ข่าวสาร ฯลฯ) เดินทางไปทั่ว หมุนเวียน ส่งต่อ เป็นที่รู้จัก, เผยแพร่, ส่งผ่าน, ติดต่อกัน"
突っ込む,つっこむ,"to plunge into, to stick into",JLPT JLPT_2,mSeMf>i-8N,"จุ่มลงไป, สอดเข้าไป, แทงเข้า, พุ่งเข้า"
務める,つとめる,"to serve, to act",JLPT JLPT_2,L>!8An;z|w,"เพื่อรับใช้ เพื่อปฏิบัติหน้าที่, ทำหน้าที่, รับบทบาท, ดำรงตำแหน่ง"
努める,つとめる,"to try, to aim",JLPT JLPT_2,Hiy-GVpUzU,"เพื่อพยายาม เพื่อตั้งเป้าหมาย, มุ่งมั่น, เพียรพยายาม, มุ่งหวัง"
綱,つな,rope,JLPT JLPT_2,Gw:F2@;*cm,"เชือก, สายยาง, สายรัด, เชือกป่าน"
繋がり,つながり,"connection, link, relationship",JLPT JLPT_2,i]34S7eeuh,"การเชื่อมต่อ, การเชื่อมโยง, ความสัมพันธ์, สายสัมพันธ์"
繋がる,つながる,"to be tied together, to be connected to, to be linked to",JLPT JLPT_2,AHrdgC)O9:,"ผูกติดกัน, เชื่อมต่อกัน, สัมพันธ์กัน, เกี่ยวโยงกัน"
粒,つぶ,grain,JLPT JLPT_2,cj>Qx50pst,"เมล็ดพืช, เม็ด, พืชเมล็ด, เมล็ดข้าว"
潰す,つぶす,"to smash, to waste",JLPT JLPT_2,fw$wS&e^q,"ทำลาย, ทำให้เสียหาย, บดขยี้, ทำให้พัง"
潰れる,つぶれる,"to be smashed, to go bankrupt",JLPT JLPT_2,KtRH@.KstT,"ถูกทำลาย ล้มละลาย, พังทลาย, เจ๊ง, ล่มจม"
つまずく,つまずく,"to stumble, to trip",JLPT JLPT_2,HV>q|x:QCp,"สะดุด, ล้ม, หกล้ม, พลาด"
躓く,つまずく,"to trip (over), to stumble",JLPT JLPT_2,c>Y]uM]FZ+,"สะดุด, ล้ม, หกล้ม, พลาด"
詰まる,つまる,"to be blocked, to be packed",JLPT JLPT_2,i9f3IyL;o8,"ถูกปิดกั้น ถูกอัดแน่น, อุดตัน, แน่น, คับคั่ง"
積む,つむ,"to pile up, to stack",JLPT JLPT_2,"j$?]*}X8^,","ซ้อนกัน, วางซ้อนกัน, กอง, สะสม"
爪,つめ,fingernail or toenail,JLPT JLPT_2,s#1=yTp.2S,"เล็บมือหรือเล็บเท้า, เล็บ, ปลายเล็บ, เล็บขบ"
艶,つや,"gloss, glaze",JLPT JLPT_2,Q)oxH2VDV_,"เงา, เคลือบเงา, ความแวววาว, แสงเงา"
強気,つよき,"firm, strong",JLPT JLPT_2,"P1FRp-!AG,","มั่นคง แข็งแกร่ง, เด็ดเดี่ยว, ห้าวหาญ, ไม่ยอมแพ้"
釣り合う,つりあう,"to balance, to be in harmony, to suit",JLPT JLPT_2,z[{YFjYjFo,"เพื่อสร้างความสมดุล เพื่อให้กลมกลืน เพื่อให้เหมาะสม, เข้ากัน, พอดี, สมดุลกัน"
吊る,つる,to hang,JLPT JLPT_2,eBriDa`?h[,"เพื่อแขวน, แขวนไว้, ห้อย, ผูกแขวน"
吊す,つるす,to hang,JLPT JLPT_2,ux}URvOg@g,"เพื่อแขวน, ห้อยไว้, ผูกห้อย, แขวนห้อย"
テーマ,テーマ,"theme, project, topic (GER: Thema)",JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,"gk7:?,j`-7","ธีม, โครงการ, หัวข้อ (GER: Thema), ประเด็น"
手洗い,てあらい,"restroom, lavatory",JLPT JLPT_2,shNH8<_-bh,"ห้องน้ำ, ห้องสุขา, สุขา, ห้องส้วม"
低～,てい～,low ~,JLPT JLPT_2,qQ>QRC-XBo,"ต่ำ ~, ระดับต่ำ, เบา, น้อย"
定員,ていいん,"fixed number of regular personnel, capacity (e.g., of boat)",JLPT JLPT_2,hHnudL9f]D,"จำนวนบุคลากรประจำที่แน่นอน ความจุ (เช่น ของเรือ), จำนวนจำกัด, อัตรากำลัง, ปริมาณสูงสุด"
定価,ていか,established price,JLPT JLPT_2,GWM}Nec!lL,"ราคาที่กำหนดไว้, ราคาคงที่, ราคามาตรฐาน, ราคาปกติ"
低下,ていか,"fall, decline",JLPT JLPT_2,uCyhw5D=m+,"ตก ร่วงลง, ลดลง, เสื่อมลง, ตกต่ำ"
定期券,ていきけん,"commuter pass, season ticket",JLPT JLPT_2,kM5$./::LV,"บัตรโดยสารประจำเที่ยว, ตั๋วรายปี, ตั๋วโดยสาร, บัตรผ่าน"
定休日,ていきゅうび,regular holiday,JLPT JLPT_2,GIBTjs]--C,"วันหยุดปกติ, วันหยุดประจำ, วันปิดทำการ, วันหยุดนักขัตฤกษ์"
停止,ていし,"suspension, interruption, stoppage",JLPT JLPT_2,L@Y;}f5pt/,"การระงับ การขัดจังหวะ การหยุด, การพัก, การเลิก, การยุติ"
停車,ていしゃ,"stopping (e.g., train)",JLPT JLPT_2,J9C>1^3Nnd,"การหยุด (เช่น รถไฟ), จอดรถ, แวะจอด, หยุดรถ"
停電,ていでん,"power outage, electricity outage, blackout",JLPT JLPT_2,d8`tBKM9z5,"ไฟฟ้าดับ, ไฟตก, ไฟดับ, ไฟฟ้าขัดข้อง"
出入り,でいり,"in and out, coming and going",JLPT JLPT_2,yl0fL{Q0pI,"เข้าๆ ออกๆ มาๆ ไปๆ, การเข้าออก, เข้าออก, ผ่านเข้าออก"
出入口,でいりぐち,exit and entrance,JLPT JLPT_2,Eq1|~+1Qg4,"ทางออกและทางเข้า, ประตูเข้าออก, ช่องทางเข้าออก, ทางเข้าออก"
出入り口,でいりぐち,exit and entrance,JLPT JLPT_2,"w,8Y4;[3/l","ทางออกและทางเข้า, ประตูเข้าออก, ช่องทางเข้าออก, ทางเข้าออก"
手入れ,ていれ,"repairs, maintenance",JLPT JLPT_2,rnU2HoMJ`m,"การซ่อมแซม การบำรุงรักษา, การดูแล, บำรุง, ซ่อมบำรุง"
出来上がり,できあがり,"be finished, ready",JLPT JLPT_2,"H,mU.Hzu4W","เสร็จเรียบร้อยแล้ว พร้อม, สำเร็จ, เรียบร้อย, เสร็จสิ้น"
出来上がる,できあがる,"to be finished, to be ready",JLPT JLPT_2,d/)Gw/?OUZ,"เสร็จสมบูรณ์ พร้อมแล้ว, สำเร็จ, เรียบร้อย, เสร็จสิ้น"
的確,てきかく,"precise, accurate",JLPT JLPT_2,QsPEZIzu?w,"แม่นยำ ถูกต้อง, เที่ยงตรง, ชัดเจน, ตรงประเด็น"
適確,てきかく,"precise, accurate",JLPT JLPT_2,f.CM.L/$:o,"แม่นยำ ถูกต้อง, เที่ยงตรง, ชัดเจน, ตรงประเด็น"
手首,てくび,wrist,JLPT JLPT_2,Jk-$`y`Ik4,"ข้อมือ, ข้อแขน, โคนมือ, ข้อต่อข้อมือ"
凸凹,でこぼこ,"unevenness, roughness, ruggedness",JLPT JLPT_2,NK{S%hniXJ,"ความไม่สม่ำเสมอ ความหยาบ ความขรุขระ, ตะปุ่มตะป่ำ, ไม่เรียบ, ขรุขระ"
手頃,てごろ,"moderate, handy",JLPT JLPT_2,fokm:d$4ID,"ปานกลาง พกพาสะดวก, เหมาะมือ, ราคาพอเหมาะ, พอเหมาะ"
手ごろ,てごろ,"handy, convenient suitable, reasoanble, moderate",JLPT JLPT_2,hDgPRveK4>,"สะดวก เหมาะสม สมเหตุสมผล ปานกลาง, พอดี, เหมาะมือ, ราคาพอเหมาะ"
